index,Rooms,Type,Price,Postcode,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname,index,zipcode,airbnb price mean,airbnb record count,airbnb weekly price_mean,airbnb monthly price mean,Price_log
9364,3,u,750000.0,3133.0,,,-37.85732,145.19195,Eastern Metropolitan,108.0,3133.0,76.18181818181819,44.0,660.0,3980.0,5.8750612633917
9365,2,h,1280000.0,3152.0,,,-37.839,145.22143,Eastern Metropolitan,127.0,3152.0,92.3125,48.0,590.0,2126.4,6.107209969647869
9366,3,h,1200000.0,3113.0,,,-37.74135,145.22405,Eastern Metropolitan,92.0,3113.0,281.93548387096774,31.0,678.125,1976.6666666666667,6.079181246047625
9367,3,h,655000.0,3087.0,116.0,2005.0,-37.7004,145.09033,Northern Metropolitan,73.0,3087.0,77.0,3.0,,,5.816241299991783
9368,3,h,531000.0,3030.0,,,-37.89568,144.65733,Western Metropolitan,25.0,3030.0,115.74806201550388,258.0,590.0,2224.6,5.725094521081469
9369,3,h,490000.0,3030.0,,,-37.90811,144.64373,Western Metropolitan,25.0,3030.0,115.74806201550388,258.0,590.0,2224.6,5.690196080028514
9370,3,h,472000.0,3030.0,151.0,1950.0,-37.89363,144.65693000000005,Western Metropolitan,25.0,3030.0,115.74806201550388,258.0,590.0,2224.6,5.6739419986340875
9371,3,h,467000.0,3030.0,137.0,2008.0,-37.89347,144.66679,Western Metropolitan,25.0,3030.0,115.74806201550388,258.0,590.0,2224.6,5.669316880566112
9372,2,u,302500.0,3030.0,,,-37.88275,144.66661000000005,Western Metropolitan,25.0,3030.0,115.74806201550388,258.0,590.0,2224.6,5.480725378988487
9374,3,h,390000.0,3030.0,109.0,1987.0,-37.90111,144.63302,Western Metropolitan,25.0,3030.0,115.74806201550388,258.0,590.0,2224.6,5.5910646070264995
9375,3,h,1155000.0,3012.0,123.0,1920.0,-37.79369000000001,144.87511,Western Metropolitan,11.0,3012.0,112.63157894736842,76.0,518.0,2335.0,6.062581984228163
9376,2,u,480000.0,3012.0,,,-37.80029,144.87859,Western Metropolitan,11.0,3012.0,112.63157894736842,76.0,518.0,2335.0,5.681241237375588
9377,3,h,1100000.0,3012.0,106.4,1945.0,-37.79194,144.87143999999995,Western Metropolitan,11.0,3012.0,112.63157894736842,76.0,518.0,2335.0,6.041392685158225
9378,2,u,792000.0,3003.0,,,-37.80823,144.95452,Northern Metropolitan,6.0,3003.0,130.20599250936328,267.0,760.2,2629.5,5.898725181589493
9379,3,h,540000.0,3049.0,122.0,1975.0,-37.67949,144.88349,Northern Metropolitan,42.0,3049.0,92.28571428571429,21.0,400.0,,5.732393759822968
9380,4,h,1171000.0,3150.0,163.0,1968.0,-37.92024,145.18049,South-Eastern Metropolitan,125.0,3150.0,124.02645502645503,189.0,526.35,1901.611111111111,6.068556895072363
9381,3,h,1408000.0,3150.0,,,-37.90618,145.16995,South-Eastern Metropolitan,125.0,3150.0,124.02645502645503,189.0,526.35,1901.611111111111,6.148602654806093
9382,3,h,1494000.0,3016.0,,,-37.8649,144.89524,Western Metropolitan,14.0,3016.0,191.09459459459458,74.0,612.25,2119.75,6.17435059747938
9384,3,h,1285000.0,3016.0,,,-37.86148,144.88303,Western Metropolitan,14.0,3016.0,191.09459459459458,74.0,612.25,2119.75,6.108903127667313
9385,4,h,1900000.0,3016.0,311.0,1998.0,-37.86409,144.88224,Western Metropolitan,14.0,3016.0,191.09459459459458,74.0,612.25,2119.75,6.278753600952829
9386,3,h,950000.0,3016.0,,,-37.8561,144.90028,Western Metropolitan,14.0,3016.0,191.09459459459458,74.0,612.25,2119.75,5.977723605288848
9388,2,h,950000.0,3013.0,79.0,1900.0,-37.81956,144.89054,Western Metropolitan,12.0,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909,5.977723605288848
9389,3,h,1225000.0,3013.0,,,-37.81493,144.88974,Western Metropolitan,12.0,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909,6.088136088700551
9390,2,u,480000.0,3067.0,64.0,1970.0,-37.80915,145.00066,Northern Metropolitan,57.0,3067.0,130.62403100775194,258.0,605.1521739130435,2187.032258064516,5.681241237375588
9391,2,u,750000.0,3067.0,69.0,2013.0,-37.80554,144.99612,Northern Metropolitan,57.0,3067.0,130.62403100775194,258.0,605.1521739130435,2187.032258064516,5.8750612633917
9392,3,t,730000.0,3042.0,124.0,2010.0,-37.72893,144.88859,Western Metropolitan,36.0,3042.0,81.57142857142857,35.0,568.2,1800.75,5.863322860120456
9393,4,h,820000.0,3020.0,127.0,1950.0,-37.77967,144.81275,Western Metropolitan,17.0,3020.0,69.55555555555556,45.0,160.0,600.0,5.913813852383717
9394,3,h,1650000.0,3078.0,,,-37.77824,145.02541000000005,Northern Metropolitan,66.0,3078.0,111.20270270270271,74.0,605.0,2233.875,6.217483944213907
9395,4,h,2750000.0,3078.0,,,-37.7727,145.03079,Northern Metropolitan,66.0,3078.0,111.20270270270271,74.0,605.0,2233.875,6.439332693830263
9396,3,h,853000.0,3018.0,,,-37.86494,144.8157,Western Metropolitan,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.930949031167523
9397,3,u,670000.0,3018.0,88.0,1988.0,-37.86066,144.82013,Western Metropolitan,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.826074802700826
9398,3,t,765000.0,3018.0,139.0,2007.0,-37.86837,144.81502,Western Metropolitan,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.883661435153617
9399,3,h,820000.0,3028.0,,,-37.88893,144.7866,Western Metropolitan,23.0,3028.0,107.57894736842105,38.0,430.0,870.0,5.913813852383717
9400,3,h,870000.0,3025.0,560.0,1950.0,-37.8399,144.86228,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.939519252618618
9401,2,u,595000.0,3143.0,,,-37.86048,145.01498,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.77451696572855
9402,4,h,3200000.0,3143.0,285.0,1935.0,-37.85938,145.01086999999995,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.505149978319906
9403,2,h,1550000.0,3143.0,,,-37.85068,145.01578999999995,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.190331698170292
9404,4,h,1750000.0,3032.0,249.0,1910.0,-37.77459,144.92993,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,6.243038048686294
9405,4,h,1400000.0,3032.0,,1910.0,-37.77352,144.92188000000004,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,6.146128035678238
9406,3,h,1230000.0,3032.0,,,-37.77279,144.91732,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,6.089905111439398
9407,4,h,2170000.0,3147.0,,,-37.86015,145.07735,Southern Metropolitan,122.0,3147.0,82.75862068965517,29.0,520.0,,6.336459733848529
9408,4,h,1680000.0,3147.0,194.0,1958.0,-37.85842,145.10288,Southern Metropolitan,122.0,3147.0,82.75862068965517,29.0,520.0,,6.225309281725863
9409,3,h,1650000.0,3147.0,,,-37.86572,145.09763,Southern Metropolitan,122.0,3147.0,82.75862068965517,29.0,520.0,,6.217483944213907
9410,3,h,860000.0,3147.0,115.0,1990.0,-37.87105,145.10198,Southern Metropolitan,122.0,3147.0,82.75862068965517,29.0,520.0,,5.9344984512435675
9411,2,h,1085000.0,3034.0,,,-37.76654,144.86469,Western Metropolitan,29.0,3034.0,127.25,4.0,,,6.035429738184549
9412,3,h,750000.0,3034.0,30.0,1965.0,-37.75986,144.85886000000005,Western Metropolitan,29.0,3034.0,127.25,4.0,,,5.8750612633917
9413,3,h,2380000.0,3103.0,278.0,1938.0,-37.80648,145.08274,Southern Metropolitan,84.0,3103.0,105.26315789473684,57.0,606.75,2111.25,6.376576957056512
9414,1,h,2100000.0,3103.0,303.0,2016.0,-37.80292,145.06423999999996,Southern Metropolitan,84.0,3103.0,105.26315789473684,57.0,606.75,2111.25,6.3222192947339195
9415,4,h,3050000.0,3103.0,340.0,2009.0,-37.81167,145.08595,Southern Metropolitan,84.0,3103.0,105.26315789473684,57.0,606.75,2111.25,6.484299839346786
9416,3,t,1557000.0,3104.0,181.0,2010.0,-37.80259,145.09878,Southern Metropolitan,85.0,3104.0,97.26829268292683,41.0,1118.0,4063.0,6.19228861256812
9417,3,u,1420000.0,3104.0,,,-37.79673,145.06853,Southern Metropolitan,85.0,3104.0,97.26829268292683,41.0,1118.0,4063.0,6.152288344383057
9418,4,h,2444000.0,3104.0,,,-37.79486,145.08728,Southern Metropolitan,85.0,3104.0,97.26829268292683,41.0,1118.0,4063.0,6.3881012015705165
9419,4,h,2050000.0,3104.0,152.0,1950.0,-37.79284000000001,145.10082,Southern Metropolitan,85.0,3104.0,97.26829268292683,41.0,1118.0,4063.0,6.311753861055754
9420,4,h,1926000.0,3104.0,,,-37.79836,145.10111,Southern Metropolitan,85.0,3104.0,97.26829268292683,41.0,1118.0,4063.0,6.284656282788515
9421,3,h,1490000.0,3104.0,,,-37.78327,145.07709,Southern Metropolitan,85.0,3104.0,97.26829268292683,41.0,1118.0,4063.0,6.173186268412274
9422,2,u,520000.0,3153.0,76.0,1970.0,-37.83777,145.26345,Eastern Metropolitan,128.0,3153.0,91.75,16.0,952.0,3512.0,5.7160033436347994
9423,4,h,925000.0,3153.0,128.0,1966.0,-37.84688,145.25632,Eastern Metropolitan,128.0,3153.0,91.75,16.0,952.0,3512.0,5.9661417327390325
9424,3,h,616000.0,3153.0,115.0,1999.0,-37.82273,145.27323,Eastern Metropolitan,128.0,3153.0,91.75,16.0,952.0,3512.0,5.789580712164425
9425,4,h,2700000.0,3204.0,156.0,1935.0,-37.91888,145.04775,Southern Metropolitan,175.0,3204.0,114.6125,80.0,719.2222222222222,2936.0,6.431363764158987
9426,3,h,1116000.0,3204.0,,1930.0,-37.91928,145.03381000000005,Southern Metropolitan,175.0,3204.0,114.6125,80.0,719.2222222222222,2936.0,6.04766419460156
9427,3,h,1573000.0,3204.0,,,-37.91855,145.02628,Southern Metropolitan,175.0,3204.0,114.6125,80.0,719.2222222222222,2936.0,6.196728722623287
9428,3,h,1316000.0,3165.0,,1958.0,-37.92463,145.06051000000005,Southern Metropolitan,138.0,3165.0,113.03921568627452,51.0,563.2,2032.8,6.1192558892779365
9429,3,h,1617000.0,3165.0,,,-37.91905,145.05597,Southern Metropolitan,138.0,3165.0,113.03921568627452,51.0,563.2,2032.8,6.208710019906401
9430,3,t,950000.0,3165.0,,,-37.9217,145.0733,Southern Metropolitan,138.0,3165.0,113.03921568627452,51.0,563.2,2032.8,5.977723605288848
9431,3,h,1525000.0,3165.0,128.0,1940.0,-37.9178,145.05414,Southern Metropolitan,138.0,3165.0,113.03921568627452,51.0,563.2,2032.8,6.183269843682805
9432,4,h,1330000.0,3165.0,191.0,1950.0,-37.91503,145.07997,Southern Metropolitan,138.0,3165.0,113.03921568627452,51.0,563.2,2032.8,6.123851640967086
9433,3,t,850000.0,3165.0,,,-37.91847,145.08101000000005,Southern Metropolitan,138.0,3165.0,113.03921568627452,51.0,563.2,2032.8,5.929418925714293
9434,3,h,1228000.0,3165.0,,,-37.91943,145.06801000000004,Southern Metropolitan,138.0,3165.0,113.03921568627452,51.0,563.2,2032.8,6.089198366805149
9435,4,h,608500.0,3806.0,168.01,1995.0,-38.05379,145.34803,Eastern Victoria,219.0,3806.0,488.27272727272725,33.0,540.0,,5.784260582566084
9436,2,u,879000.0,3193.0,88.0,1970.0,-37.96341,145.01735,Southern Metropolitan,165.0,3193.0,215.92857142857142,42.0,1546.0,6171.333333333333,5.943988875073772
9437,3,h,1112000.0,3130.0,,,-37.83107,145.14343,Eastern Metropolitan,105.0,3130.0,102.57627118644068,59.0,501.75,2147.1428571428573,6.046104787246039
9438,2,h,1425000.0,3130.0,,,-37.81561,145.15365,Eastern Metropolitan,105.0,3130.0,102.57627118644068,59.0,501.75,2147.1428571428573,6.153814864344529
9439,3,h,1001000.0,3130.0,,,-37.802,145.15828,Eastern Metropolitan,105.0,3130.0,102.57627118644068,59.0,501.75,2147.1428571428573,6.000434077479318
9440,4,h,1280000.0,3130.0,164.0,1960.0,-37.80755,145.1638,Eastern Metropolitan,105.0,3130.0,102.57627118644068,59.0,501.75,2147.1428571428573,6.107209969647869
9441,3,h,1300000.0,3130.0,,,-37.83576,145.13634,Eastern Metropolitan,105.0,3130.0,102.57627118644068,59.0,501.75,2147.1428571428573,6.113943352306837
9442,2,u,725000.0,3130.0,,,-37.83459000000001,145.15721000000005,Eastern Metropolitan,105.0,3130.0,102.57627118644068,59.0,501.75,2147.1428571428573,5.860338006570994
9443,2,h,710500.0,3088.0,110.0,1985.0,-37.70681,145.11731,Eastern Metropolitan,74.0,3088.0,68.36363636363636,11.0,250.0,955.0,5.851564082263488
9444,2,u,855000.0,3186.0,,,-37.89571,144.99796,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,5.931966114728173
9445,3,h,2020000.0,3186.0,,,-37.91728,145.00206,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.305351369446623
9446,3,u,1410000.0,3186.0,,,-37.89886,144.99462,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.14921911265538
9447,4,h,2100000.0,3187.0,306.19,2000.0,-37.91777,145.01798,Southern Metropolitan,159.0,3187.0,193.8679245283019,53.0,376.875,1116.0,6.3222192947339195
9448,2,h,1410000.0,3187.0,,,-37.91488,145.01868000000005,Southern Metropolitan,159.0,3187.0,193.8679245283019,53.0,376.875,1116.0,6.14921911265538
9449,4,t,1620000.0,3187.0,515.78,,-37.92875,145.0248,Southern Metropolitan,159.0,3187.0,193.8679245283019,53.0,376.875,1116.0,6.209515014542631
9450,2,u,310000.0,3047.0,90.0,2008.0,-37.68489,144.9212,Northern Metropolitan,40.0,3047.0,63.857142857142854,21.0,475.0,,5.491361693834273
9451,3,h,374000.0,3047.0,,,-37.69248,144.93345,Northern Metropolitan,40.0,3047.0,63.857142857142854,21.0,475.0,,5.57287160220048
9452,2,u,510000.0,3056.0,64.0,2009.0,-37.77002,144.97154,Northern Metropolitan,48.0,3056.0,94.67264573991031,446.0,618.758064516129,2308.978723404255,5.707570176097937
9453,3,h,1925000.0,3056.0,182.0,1925.0,-37.77694,144.96669,Northern Metropolitan,48.0,3056.0,94.67264573991031,446.0,618.758064516129,2308.978723404255,6.28443073384452
9454,2,h,890000.0,3056.0,78.0,1910.0,-37.75908,144.96969,Northern Metropolitan,48.0,3056.0,94.67264573991031,446.0,618.758064516129,2308.978723404255,5.949390006644912
9455,4,h,1500000.0,3056.0,100.0,1908.0,-37.76792,144.97141000000005,Northern Metropolitan,48.0,3056.0,94.67264573991031,446.0,618.758064516129,2308.978723404255,6.176091259055681
9456,3,h,950000.0,3056.0,,,-37.76811,144.96017,Northern Metropolitan,48.0,3056.0,94.67264573991031,446.0,618.758064516129,2308.978723404255,5.977723605288848
9457,1,u,312000.0,3055.0,40.0,1970.0,-37.75847,144.94226,Northern Metropolitan,47.0,3055.0,87.82758620689656,87.0,519.2857142857143,1725.9333333333334,5.494154594018442
9458,3,h,1010000.0,3055.0,126.0,1910.0,-37.76545,144.94442,Northern Metropolitan,47.0,3055.0,87.82758620689656,87.0,519.2857142857143,1725.9333333333334,6.004321373782642
9459,3,u,763000.0,3055.0,,1970.0,-37.75904,144.93388000000004,Northern Metropolitan,47.0,3055.0,87.82758620689656,87.0,519.2857142857143,1725.9333333333334,5.882524537954881
9460,3,h,1100000.0,3105.0,,,-37.77918,145.09049,Eastern Metropolitan,86.0,3105.0,116.26086956521739,23.0,528.0,2000.0,6.041392685158225
9461,3,h,687000.0,3083.0,,,-37.69849,145.06705,Northern Metropolitan,70.0,3083.0,84.13793103448276,87.0,702.5,2291.5,5.83695673705955
9462,3,h,680000.0,3083.0,,,-37.68274,145.05832,Northern Metropolitan,70.0,3083.0,84.13793103448276,87.0,702.5,2291.5,5.832508912706237
9463,4,h,755000.0,3083.0,162.0,2014.0,-37.68223,145.07818,Northern Metropolitan,70.0,3083.0,84.13793103448276,87.0,702.5,2291.5,5.8779469516291885
9464,3,h,1100000.0,3121.0,,2010.0,-37.82982,145.01038,Northern Metropolitan,96.0,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625,6.041392685158225
9465,3,t,918000.0,3125.0,144.0,2012.0,-37.85682,145.10873,Southern Metropolitan,100.0,3125.0,88.14754098360656,61.0,383.75,870.0,5.962842681201242
9467,3,h,968000.0,3151.0,,,-37.85586,145.15827,Eastern Metropolitan,126.0,3151.0,97.65517241379311,29.0,600.0,2200.0,5.985875357308394
9468,4,h,1580000.0,3151.0,,,-37.85646,145.14311,Eastern Metropolitan,126.0,3151.0,97.65517241379311,29.0,600.0,2200.0,6.198657086954422
9469,2,t,795000.0,3124.0,,,-37.84085,145.05415,Southern Metropolitan,99.0,3124.0,138.5568181818182,88.0,526.6666666666666,2742.5714285714284,5.9003671286564705
9470,3,h,1775000.0,3124.0,,,-37.84361,145.07099,Southern Metropolitan,99.0,3124.0,138.5568181818182,88.0,526.6666666666666,2742.5714285714284,6.249198357391113
9472,4,u,1900000.0,3124.0,,,-37.826,145.0707,Southern Metropolitan,99.0,3124.0,138.5568181818182,88.0,526.6666666666666,2742.5714285714284,6.278753600952829
9473,3,h,1840000.0,3054.0,,,-37.78305,144.97268,Northern Metropolitan,46.0,3054.0,121.39855072463769,138.0,642.5,1690.888888888889,6.264817823009537
9474,2,h,920000.0,3163.0,,,-37.89785,145.05524,Southern Metropolitan,137.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,5.963787827345556
9475,3,h,1550000.0,3163.0,200.0,1930.0,-37.89584,145.04741,Southern Metropolitan,137.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,6.190331698170292
9476,3,h,500000.0,3201.0,125.0,1993.0,-38.09111,145.19083999999995,South-Eastern Metropolitan,173.0,3201.0,88.0,5.0,678.0,2345.0,5.698970004336019
9477,3,h,561000.0,3201.0,,,-38.10709,145.1744,South-Eastern Metropolitan,173.0,3201.0,88.0,5.0,678.0,2345.0,5.748962861256161
9478,1,u,295000.0,3162.0,,,-37.89614,145.01323,Southern Metropolitan,136.0,3162.0,130.11111111111111,81.0,1192.0,4314.416666666667,5.469822015978163
9479,3,t,1237000.0,3162.0,135.0,1990.0,-37.90034,145.01283,Southern Metropolitan,136.0,3162.0,130.11111111111111,81.0,1192.0,4314.416666666667,6.092369699629121
9480,3,h,740000.0,3148.0,,2000.0,-37.88486,145.10203,Southern Metropolitan,123.0,3148.0,79.5,26.0,197.5,1660.3333333333333,5.869231719730976
9481,4,h,1120000.0,3192.0,,,-37.97245,145.07566,Southern Metropolitan,164.0,3192.0,115.06666666666666,60.0,901.3333333333334,2336.6666666666665,6.049218022670182
9482,3,h,1051000.0,3192.0,,,-37.95416,145.06781,Southern Metropolitan,164.0,3192.0,115.06666666666666,60.0,901.3333333333334,2336.6666666666665,6.021602716028243
9483,3,h,1170000.0,3192.0,,,-37.95668,145.06458,Southern Metropolitan,164.0,3192.0,115.06666666666666,60.0,901.3333333333334,2336.6666666666665,6.068185861746161
9484,3,t,861000.0,3192.0,130.0,2000.0,-37.96836,145.06452,Southern Metropolitan,164.0,3192.0,115.06666666666666,60.0,901.3333333333334,2336.6666666666665,5.935003151453655
9485,2,u,535000.0,3192.0,,1980.0,-37.96597,145.07535,Southern Metropolitan,164.0,3192.0,115.06666666666666,60.0,901.3333333333334,2336.6666666666665,5.7283537820212285
9487,3,h,1462000.0,3168.0,130.0,1965.0,-37.92027,145.12937,South-Eastern Metropolitan,141.0,3168.0,77.42763157894737,152.0,379.3076923076923,1217.0,6.164947372621842
9488,3,h,745000.0,3169.0,134.0,,-37.93898,145.13648,South-Eastern Metropolitan,142.0,3169.0,82.6896551724138,29.0,286.5,951.5,5.872156272748293
9489,3,h,1100000.0,3058.0,,,-37.74751,144.96206,Northern Metropolitan,50.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,6.041392685158225
9490,3,h,365000.0,3064.0,,1980.0,-37.60608,144.92841,Northern Metropolitan,54.0,3064.0,71.4047619047619,42.0,185.0,,5.562292864456475
9491,4,h,600000.0,3064.0,196.1,2007.0,-37.59943,144.91439,Northern Metropolitan,54.0,3064.0,71.4047619047619,42.0,185.0,,5.778151250383644
9492,3,h,567000.0,3136.0,,,-37.80106,145.28741000000005,Eastern Metropolitan,111.0,3136.0,84.8076923076923,26.0,742.0,2529.6666666666665,5.753583058892906
9493,3,h,862000.0,3136.0,,,-37.78481,145.26504,Eastern Metropolitan,111.0,3136.0,84.8076923076923,26.0,742.0,2529.6666666666665,5.935507265824713
9494,4,h,820000.0,3136.0,196.0,2016.0,-37.76917,145.29265,Eastern Metropolitan,111.0,3136.0,84.8076923076923,26.0,742.0,2529.6666666666665,5.913813852383717
9496,4,h,859000.0,3136.0,,,-37.76436,145.2804,Eastern Metropolitan,111.0,3136.0,84.8076923076923,26.0,742.0,2529.6666666666665,5.933993163831242
9497,4,h,1071500.0,3175.0,,,-37.98121,145.21643999999995,South-Eastern Metropolitan,148.0,3175.0,185.57142857142858,42.0,1140.0,4359.0,6.029992175377847
9498,4,h,750000.0,3175.0,,,-37.95187,145.21249,South-Eastern Metropolitan,148.0,3175.0,185.57142857142858,42.0,1140.0,4359.0,5.8750612633917
9499,4,h,1100000.0,3172.0,237.0,1980.0,-37.97824,145.12949,South-Eastern Metropolitan,145.0,3172.0,79.66666666666667,12.0,680.0,2500.0,6.041392685158225
9500,3,h,980000.0,3172.0,,,-37.97658,145.11887,South-Eastern Metropolitan,145.0,3172.0,79.66666666666667,12.0,680.0,2500.0,5.991226075692495
9501,4,t,1202000.0,3108.0,,,-37.77744000000001,145.10416,Eastern Metropolitan,89.0,3108.0,128.82978723404256,141.0,1137.5,5125.25,6.07990446766672
9502,4,h,1120000.0,3108.0,200.0,2008.0,-37.79423,145.13696000000004,Eastern Metropolitan,89.0,3108.0,128.82978723404256,141.0,1137.5,5125.25,6.049218022670182
9503,4,u,885000.0,3108.0,,,-37.78457,145.10453,Eastern Metropolitan,89.0,3108.0,128.82978723404256,141.0,1137.5,5125.25,5.946943270697825
9505,4,h,1504000.0,3109.0,,,-37.77956,145.16645,Eastern Metropolitan,90.0,3109.0,117.0,53.0,1042.142857142857,4311.8,6.177247836255623
9506,3,u,850000.0,3109.0,145.0,1980.0,-37.78963,145.16973000000004,Eastern Metropolitan,90.0,3109.0,117.0,53.0,1042.142857142857,4311.8,5.929418925714293
9507,4,h,1241000.0,3109.0,,1980.0,-37.75572,145.17625,Eastern Metropolitan,90.0,3109.0,117.0,53.0,1042.142857142857,4311.8,6.09377178149873
9508,4,h,1125000.0,3109.0,180.0,2006.0,-37.79773,145.15141,Eastern Metropolitan,90.0,3109.0,117.0,53.0,1042.142857142857,4311.8,6.051152522447381
